FocalID,PartnerID,Year,Age,DayOfYear,TypeOfCare,BroodName,DVDNumber,DVDRef
6387,5202,2013,1,193,Inc,M148,VM0458,3784
6387,5202,2013,1,199,Inc,M148,VM0508,3841
6387,5202,2013,1,207,Prov,M148,VM0564,3903
6387,5202,2013,1,209,Prov,M148,VM0587,3926
6387,5202,2013,1,211,Prov,M148,VM0603,3942
6460,6436,2013,1,193,Inc,M149,VM0459,3785
6460,6436,2013,1,199,Inc,M149,VM0511,3844
6460,6436,2013,1,207,Prov,M149,VM0566,3905
6460,6436,2013,1,209,Prov,M149,VM0589,3928
6460,6436,2013,1,211,Prov,M149,VM0605,3944
6323,5623,2013,1,193,Inc,M150,VM0460,3786
6323,5623,2013,1,199,Inc,M150,VM0512,3845
6323,5623,2013,1,207,Prov,M150,VM0568,3907
4873,4960,2013,3,192,Inc,M151,VM0438,3773
4873,4960,2013,3,197,Inc,M151,VM0496,3826
4873,4960,2013,3,205,Prov,M151,VM0545,3882
4873,4960,2013,3,207,Prov,M151,VM0559,3897
4873,4960,2013,3,209,Prov,M151,VM0581,3920
4059,4768,2013,5,192,Inc,M152,VM0446,3778
4059,4768,2013,5,196,Inc,M152,VM0482,3812
4059,4768,2013,5,206,Prov,M152,VM0553,3890
4059,4768,2013,5,208,Prov,M152,VM0573,3912
4059,4768,2013,5,210,Prov,M152,VM0595,3934
6317,5593,2013,1,194,Inc,M153,VM0464,3793
6317,5593,2013,1,201,Inc,M153,VM0522,3857
6317,5593,2013,1,209,Prov,M153,VM0586,3925
6317,5593,2013,1,211,Prov,M153,VM0602,3941
6317,5593,2013,1,213,Prov,M153,VM0615,3954
6316,6344,2013,1,194,Inc,M154,VM0466,3794
6316,6344,2013,1,200,Inc,M154,VM0515,3849
6316,6344,2013,1,208,Prov,M154,VM0574,3913
6316,6344,2013,1,210,Prov,M154,VM0597,3936
6316,6344,2013,1,212,Prov,M154,VM0611,3950
5284,3764,2013,2,194,Inc,M155,VM0468,3795
5284,3764,2013,2,200,Inc,M155,VM0517,3851
5284,3764,2013,2,209,Prov,M155,VM0591,3929
5284,3764,2013,2,211,Prov,M155,VM0606,3945
5284,3764,2013,2,213,Prov,M155,VM0617,3956
6250,,2013,1,194,Inc,M156,VM0470,3796
6250,,2013,1,200,Inc,M156,VM0520,3854
6250,,2013,1,208,Prov,M156,VM0576,3915
6250,,2013,1,212,Prov,M156,VM0614,3953
6476,,2013,1,194,Inc,M157,VM0471,3799
6476,,2013,1,200,Inc,M157,VM0519,3853
6476,,2013,1,208,Prov,M157,VM0575,3914
6476,,2013,1,210,Prov,M157,VM0599,3938
6476,,2013,1,212,Prov,M157,VM0613,3952
6565,6887,2013,1,210,Prov,M158,VM0600,3939
6565,6887,2013,1,214,Prov,M158,VM0625,3964
6647,5253,2013,1,195,Inc,M159,VM0474,3802
6647,5253,2013,1,200,Inc,M159,VM0518,3852
6647,5253,2013,1,211,Prov,M159,VM0608,3947
6647,5253,2013,1,213,Prov,M159,VM0618,3957
6647,5253,2013,1,215,Prov,M159,VM0627,3966
6453,5468,2013,1,196,Inc,M160,VM0473,3807
6453,5468,2013,1,202,Inc,M160,VM0527,3862
6453,5468,2013,1,210,Prov,M160,VM0590,3932
6453,5468,2013,1,212,Prov,M160,VM0609,3948
6453,5468,2013,1,214,Prov,M160,VM0620,3959
6238,6240,2013,2,196,Inc,M162,VM0484,3814
6238,6240,2013,2,202,Inc,M162,VM0530,3865
6238,6240,2013,2,211,Prov,M162,VM0604,3943
6238,6240,2013,2,213,Prov,M162,VM0616,3955
6238,6240,2013,2,215,Prov,M162,VM0626,3965
6384,6509,2013,1,196,Inc,M163,VM0486,3816
6384,6509,2013,1,202,Inc,M163,VM0531,3866
6384,6509,2013,1,210,Prov,M163,VM0598,3937
6384,6509,2013,1,212,Prov,M163,VM0612,3951
6384,6509,2013,1,214,Prov,M163,VM0623,3962
5294,4943,2013,2,196,Inc,M164,VM0487,3817
5014,5489,2013,3,198,Inc,M165,VM0502,3833
5014,5489,2013,3,204,Inc,M165,VM0536,3873
5014,5489,2013,3,212,Prov,M165,VM0610,3949
5014,5489,2013,3,214,Prov,M165,VM0622,3961
5014,5489,2013,3,216,Prov,M165,VM0628,3967
6420,,2013,1,198,Inc,M166,VM0505,3836
6420,,2013,1,204,Inc,M166,VM0539,3876
6526,6371,2013,1,199,Inc,M167,VM0507,3840
6526,6371,2013,1,205,Inc,M167,VM0548,3885
5294,4943,2013,2,200,Inc,M168,VM0516,3855
5294,4943,2013,2,206,Inc,M168,VM0556,3894
5294,4943,2013,2,214,Prov,M168,VM0624,3963
5294,4943,2013,2,216,Prov,M168,VM0630,3969
5294,4943,2013,2,218,Prov,M168,VM0632,3971
4944,4722,2013,3,201,Inc,M169,VM0525,3860
4944,4722,2013,3,207,Inc,M169,VM0567,3906
4944,4722,2013,3,216,Prov,M169,VM0629,3968
4944,4722,2013,3,218,Prov,M169,VM0631,3970
4944,4722,2013,3,218,Prov,M169,VM0633,3972
4944,4722,2013,3,220,Prov,M169,VM0635,3974
6462,6648,2013,1,209,Prov,M171,VM0580,3919
6462,6648,2013,1,213,Prov,M171,VM0619,3958
4961,4960,2013,3,214,Inc,M178,VM0621,3960
4961,4960,2013,3,220,Inc,M178,VM0634,3973
6321,5517,2014,2,113,Prov,N002,VN0009,3987
6321,5517,2014,2,115,Prov,N002,VN0015,3992
6321,5517,2014,2,117,Prov,N002,VN0022,4001
5294,4943,2014,3,114,Prov,N007,VN0012,3989
5294,4943,2014,3,116,Prov,N007,VN0019,3994
5294,4943,2014,3,118,Prov,N007,VN0024,4005
6639,6533,2014,2,107,Inc,N008,VN0001,3980
6639,6533,2014,2,113,Inc,N008,VN0006,3985
6639,6533,2014,2,123,Prov,N008,VN0053,4033
6639,6533,2014,2,127,Prov,N008,VN0086,4064
6555,6492,2014,2,108,Inc,N012,VN0002,3981
6555,6492,2014,2,114,Inc,N012,VN0010,3988
6555,6492,2014,2,124,Prov,N012,VN0060,4038
6555,6492,2014,2,126,Prov,N012,VN0073,4053
6555,6492,2014,2,128,Prov,N012,VN0095,4071
4576,4682,2014,5,108,Inc,N013,VN0003,3982
4576,4682,2014,5,114,Inc,N013,VN0013,3990
4576,4682,2014,5,125,Prov,N013,VN0068,4045
4576,4682,2014,5,127,Prov,N013,VN0085,4063
4576,4682,2014,5,129,Prov,N013,VN0102,4089
5589,5616,2014,3,111,Inc,N014,VN0005,3984
5589,5616,2014,3,115,Prov,N014,VN0016,3993
7011,7264,2014,1,113,Inc,N015,VN0007,3986
7011,7264,2014,1,120,Inc,N015,VN0031,4012
7011,7264,2014,1,128,Prov,N015,VN0099,4075
7011,7264,2014,1,132,Prov,N015,VN0124,4111
4873,4960,2014,4,111,Inc,N016,VN0004,3983
4873,4960,2014,4,117,Inc,N016,VN0021,4000
4873,4960,2014,4,126,Prov,N016,VN0069,4046
4873,4960,2014,4,128,Prov,N016,VN0090,4066
4873,4960,2014,4,130,Prov,N016,VN0103,4090
6767,4900,2014,1,120,Prov,N018,VN0029,4010
6767,4900,2014,1,122,Prov,N018,VN0044,4024
6767,4900,2014,1,124,Prov,N018,VN0058,4037
4059,4768,2014,6,120,Prov,N019,VN0028,4013
4059,4768,2014,6,122,Prov,N019,VN0042,4030
4059,4768,2014,6,124,Prov,N019,VN0055,4034
5407,6793,2014,3,112,Inc,N020,VN0008,3995
5407,6793,2014,3,118,Inc,N020,VN0025,4006
6967,6562,2014,1,114,Inc,N021,VN0011,3996
6967,6562,2014,1,120,Inc,N021,VN0030,4011
6967,6562,2014,1,132,Prov,N021,VN0120,4107
6967,6562,2014,1,134,Prov,N021,VN0142,4130
6967,6562,2014,1,136,Prov,N021,VN0158,4139
6643,6260,2014,2,115,Inc,N022,VN0014,3997
6643,6260,2014,2,121,Inc,N022,VN0033,4018
6643,6260,2014,2,130,Prov,N022,VN0105,4093
6643,6260,2014,2,132,Prov,N022,VN0127,4114
6643,6260,2014,2,134,Prov,N022,VN0138,4125
4933,5202,2014,4,115,Inc,N023,VN0017,3998
4933,5202,2014,4,121,Inc,N023,VN0034,4019
4933,5202,2014,4,130,Prov,N023,VN0109,4096
4933,5202,2014,4,132,Prov,N023,VN0130,4117
4933,5202,2014,4,134,Prov,N023,VN0141,4129
5284,3764,2014,3,122,Prov,N025,VN0049,4028
5284,3764,2014,3,124,Prov,N025,VN0062,4040
5284,3764,2014,3,126,Prov,N025,VN0074,4054
6317,5466,2014,2,116,Inc,N026,VN0018,3999
6317,5466,2014,2,132,Prov,N026,VN0129,4116
6317,5466,2014,2,134,Prov,N026,VN0140,4127
6317,5466,2014,2,136,Prov,N026,VN0153,4145
6250,,2014,2,123,Prov,N027,VN0052,4032
6250,,2014,2,125,Prov,N027,VN0067,4044
6250,,2014,2,127,Prov,N027,VN0084,4062
4739,5466,2014,5,117,Inc,N028,VN0020,4003
4739,5466,2014,5,123,Inc,N028,VN0051,4080
4739,5466,2014,5,132,Prov,N028,VN0126,4113
4739,5466,2014,5,134,Prov,N028,VN0136,4123
4739,5466,2014,5,136,Prov,N028,VN0150,4143
6920,6902,2014,1,118,Inc,N029,VN0023,4004
6920,6902,2014,1,124,Inc,N029,VN0057,4035
6920,6902,2014,1,133,Prov,N029,VN0132,4119
6920,6902,2014,1,135,Prov,N029,VN0147,4134
6920,6902,2014,1,137,Prov,N029,VN0162,4148
6955,6927,2014,1,119,Inc,N030,VN0026,4008
6955,6927,2014,1,125,Inc,N030,VN0066,4043
6955,6927,2014,1,135,Prov,N030,VN0148,4135
6955,6927,2014,1,137,Prov,N030,VN0165,4151
6526,6808,2014,2,119,Inc,N031,VN0027,4009
6526,6808,2014,2,125,Inc,N031,VN0064,4042
4663,5424,2014,5,121,Inc,N032,VN0036,4015
4663,5424,2014,5,127,Inc,N032,VN0081,4059
4663,5424,2014,5,136,Prov,N032,VN0156,4137
4663,5424,2014,5,138,Prov,N032,VN0176,4163
4663,5424,2014,5,140,Prov,N032,VN0191,4178
6384,6509,2014,2,121,Inc,N033,VN0037,4016
6384,6509,2014,2,127,Inc,N033,VN0082,4060
6384,6509,2014,2,136,Prov,N033,VN0157,4138
6384,6509,2014,2,138,Prov,N033,VN0177,4164
6384,6509,2014,2,140,Prov,N033,VN0192,4179
5140,4895,2014,3,121,Inc,N034,VN0032,4017
5140,4895,2014,3,127,Inc,N034,VN0080,4058
5140,4895,2014,3,137,Prov,N034,VN0170,4156
5140,4895,2014,3,139,Prov,N034,VN0178,4165
5140,4895,2014,3,141,Prov,N034,VN0199,4186
6269,6270,2014,2,121,Inc,N035,VN0038,4022
6269,6270,2014,2,137,Prov,N035,VN0168,4154
6269,6270,2014,2,139,Prov,N035,VN0184,4171
6269,6270,2014,2,141,Prov,N035,VN0208,4195
6788,,2014,1,121,Inc,N036,VN0039,4023
6788,,2014,1,136,Prov,N036,VN0159,4140
7031,,2014,1,122,Inc,N037,VN0045,4025
7031,,2014,1,128,Inc,N037,VN0093,4069
7031,,2014,1,139,Prov,N037,VN0180,4167
7031,,2014,1,141,Prov,N037,VN0202,4189
7031,,2014,1,143,Prov,N037,VN0229,4214
6641,5031,2014,2,122,Inc,N038,VN0047,4026
6641,5031,2014,2,128,Inc,N038,VN0096,4072
6641,5031,2014,2,137,Prov,N038,VN0166,4152
6641,5031,2014,2,139,Prov,N038,VN0182,4169
6641,5031,2014,2,141,Prov,N038,VN0206,4193
6451,5623,2014,2,122,Inc,N039,VN0048,4027
6451,5623,2014,2,128,Inc,N039,VN0097,4073
6451,5623,2014,2,137,Prov,N039,VN0167,4153
6451,5623,2014,2,139,Prov,N039,VN0183,4170
6451,5623,2014,2,141,Prov,N039,VN0207,4194
4872,5675,2014,4,122,Inc,N040,VN0040,4029
4872,5675,2014,4,128,Inc,N040,VN0091,4067
4872,5675,2014,4,136,Prov,N040,VN0151,4144
4872,5675,2014,4,138,Prov,N040,VN0172,4158
4872,5675,2014,4,140,Prov,N040,VN0186,4173
6543,5222,2014,2,128,Inc,N041,VN0094,4070
6543,5222,2014,2,122,Inc,N041,VN0046,4078
6543,5222,2014,2,138,Prov,N041,VN0175,4162
6543,5222,2014,2,140,Prov,N041,VN0190,4177
6543,5222,2014,2,142,Prov,N041,VN0217,4204
7103,6847,2014,1,124,Inc,N043,VN0061,4039
7103,6847,2014,1,130,Inc,N043,VN0111,4098
4975,7267,2014,4,124,Inc,N044,VN0054,4081
4975,7267,2014,4,141,Prov,N044,VN0198,4185
4975,7267,2014,4,143,Prov,N044,VN0225,4210
4975,7267,2014,4,145,Prov,N044,VN0241,4224
6500,,2014,2,124,Inc,N045,VN0056,4082
6500,,2014,2,139,Prov,N045,VN0179,4166
6500,,2014,2,141,Prov,N045,VN0201,4188
6500,,2014,2,143,Prov,N045,VN0228,4213
4965,6503,2014,4,124,Inc,N046,VN0059,4083
4965,6503,2014,4,130,Inc,N046,VN0110,4097
4965,6503,2014,4,139,Prov,N046,VN0181,4168
4965,6503,2014,4,141,Prov,N046,VN0203,4190
4965,6503,2014,4,143,Prov,N046,VN0230,4215
4723,6461,2014,5,128,Inc,N047,VN0092,4068
4723,6461,2014,5,122,Inc,N047,VN0041,4076
4723,6461,2014,5,138,Prov,N047,VN0173,4159
4723,6461,2014,5,140,Prov,N047,VN0187,4174
4723,6461,2014,5,142,Prov,N047,VN0213,4200
6387,6969,2014,2,125,Inc,N048,VN0063,4041
6387,6969,2014,2,131,Inc,N048,VN0112,4099
6316,6344,2014,2,126,Inc,N049,VN0071,4051
6316,6344,2014,2,132,Inc,N049,VN0118,4105
6316,6344,2014,2,141,Prov,N049,VN0204,4191
6316,6344,2014,2,143,Prov,N049,VN0231,4216
6316,6344,2014,2,145,Prov,N049,VN0244,4226
5625,5195,2014,3,126,Inc,N050,VN0072,4052
5625,5195,2014,3,132,Inc,N050,VN0119,4106
5625,5195,2014,3,141,Prov,N050,VN0205,4192
5625,5195,2014,3,143,Prov,N050,VN0232,4217
5625,5195,2014,3,145,Prov,N050,VN0245,4227
7040,6833,2014,1,126,Inc,N051,VN0075,4055
7040,6833,2014,1,132,Inc,N051,VN0122,4109
7040,6833,2014,1,142,Prov,N051,VN0223,4209
7040,6833,2014,1,144,Prov,N051,VN0240,4223
7040,6833,2014,1,146,Prov,N051,VN0260,4242
6977,,2014,1,126,Inc,N052,VN0070,4047
6977,,2014,1,132,Inc,N052,VN0128,4115
6977,,2014,1,142,Prov,N052,VN0215,4202
6977,,2014,1,146,Prov,N052,VN0252,4234
6871,6816,2014,1,126,Inc,N053,VN0078,4056
6871,6816,2014,1,132,Inc,N053,VN0121,4108
6871,6816,2014,1,142,Prov,N053,VN0221,4207
6871,6816,2014,1,144,Prov,N053,VN0239,4222
6871,6816,2014,1,146,Prov,N053,VN0259,4241
4961,,2014,4,127,Inc,N054,VN0079,4057
4961,,2014,4,133,Inc,N054,VN0131,4118
4961,,2014,4,142,Prov,N054,VN0214,4201
4961,,2014,4,146,Prov,N054,VN0250,4232
6370,5311,2014,2,127,Inc,N055,VN0083,4061
6370,5311,2014,2,133,Inc,N055,VN0133,4120
6370,5311,2014,2,142,Prov,N055,VN0220,4206
6370,5311,2014,2,144,Prov,N055,VN0238,4221
6370,5311,2014,2,146,Prov,N055,VN0258,4240
6884,7060,2014,1,127,Inc,N056,VN0089,4065
6884,7060,2014,1,133,Inc,N056,VN0134,4121
6884,7060,2014,1,141,Prov,N056,VN0210,4197
4967,5461,2014,4,129,Inc,N059,VN0101,4088
4967,5461,2014,4,135,Inc,N059,VN0146,4133
4967,5461,2014,4,144,Prov,N059,VN0235,4220
6776,,2014,1,139,Inc,N060,VN0185,4172
6776,,2014,1,151,Prov,N060,VN0297,4265
7075,6944,2014,1,136,Prov,N061,VN0161,4142
6991,6377,2014,1,136,Prov,N062,VN0160,4141
7641,7071,2014,1,130,Inc,N063,VN0107,4094
7641,7071,2014,1,136,Inc,N063,VN0154,4146
7641,7071,2014,1,145,Prov,N063,VN0243,4225
5589,5616,2014,3,130,Inc,N064,VN0108,4095
5589,5616,2014,3,136,Inc,N064,VN0155,4147
5589,5616,2014,3,146,Prov,N064,VN0254,4236
5589,5616,2014,3,150,Prov,N064,VN0288,4255
6930,7203,2014,1,131,Inc,N065,VN0113,4100
6930,7203,2014,1,137,Inc,N065,VN0169,4155
6930,7203,2014,1,147,Prov,N065,VN0262,4244
6930,7203,2014,1,151,Prov,N065,VN0292,4259
6795,,2014,1,131,Inc,N066,VN0115,4101
6795,,2014,1,137,Inc,N066,VN0171,4157
6638,5449,2014,2,131,Inc,N067,VN0116,4102
6638,5449,2014,2,137,Inc,N067,VN0163,4149
6638,5449,2014,2,146,Prov,N067,VN0256,4238
6638,5449,2014,2,150,Prov,N067,VN0289,4256
6976,6436,2014,1,131,Inc,N068,VN0117,4103
6976,6436,2014,1,137,Inc,N068,VN0164,4150
6462,6648,2014,2,126,Inc,N069,VN0077,4085
6462,6648,2014,2,132,Inc,N069,VN0125,4112
6462,6648,2014,2,141,Prov,N069,VN0211,4198
6462,6648,2014,2,145,Prov,N069,VN0248,4231
6536,,2014,2,126,Inc,N071,VN0076,4084
6536,,2014,2,132,Inc,N071,VN0123,4110
6536,,2014,2,141,Prov,N071,VN0209,4196
6536,,2014,2,145,Prov,N071,VN0247,4230
5014,,2014,4,131,Inc,N072,VN0114,4104
5014,,2014,4,125,Inc,N072,VN0065,4128
5014,,2014,4,141,Prov,N072,VN0200,4187
5014,,2014,4,143,Prov,N072,VN0227,4212
6935,7046,2014,1,134,Inc,N073,VN0137,4124
6935,7046,2014,1,153,Prov,N073,VN0303,4271
6649,6923,2014,2,134,Inc,N074,VN0139,4126
6649,6923,2014,2,140,Inc,N074,VN0189,4176
6649,6923,2014,2,151,Prov,N074,VN0293,4260
6649,6923,2014,2,153,Prov,N074,VN0305,4273
7649,6786,2014,1,134,Inc,N075,VN0143,4131
7649,6786,2014,1,140,Inc,N075,VN0193,4180
7649,6786,2014,1,151,Prov,N075,VN0298,4266
7649,6786,2014,1,153,Prov,N075,VN0311,4279
4854,4929,2014,4,135,Inc,N076,VN0149,4136
4854,4929,2014,4,141,Inc,N076,VN0212,4199
4854,4929,2014,4,153,Prov,N076,VN0313,4281
7034,6816,2014,1,143,Inc,N080,VN0233,4218
7034,6816,2014,1,164,Prov,N080,VN0402,4363
7034,6816,2014,1,168,Prov,N080,VN0441,4402
6321,5517,2014,2,138,Inc,N081,VN0174,4161
6321,5517,2014,2,143,Inc,N081,VN0226,4211
6321,5517,2014,2,153,Prov,N081,VN0304,4272
6321,5517,2014,2,155,Prov,N081,VN0323,4288
6321,5517,2014,2,157,Prov,N081,VN0339,4303
6290,7268,2014,2,142,Inc,N082,VN0216,4203
6290,7268,2014,2,151,Prov,N082,VN0294,4262
6290,7268,2014,2,153,Prov,N082,VN0306,4274
6290,7268,2014,2,155,Prov,N082,VN0325,4290
4059,4768,2014,6,140,Inc,N083,VN0188,4175
4059,4768,2014,6,146,Inc,N083,VN0253,4235
5407,7154,2014,3,141,Inc,N087,VN0197,4184
4976,,2014,4,156,Prov,N088,VN0334,4299
4976,,2014,4,158,Prov,N088,VN0349,4312
4976,,2014,4,160,Prov,N088,VN0358,4320
5294,4943,2014,3,142,Inc,N089,VN0219,4205
5294,4943,2014,3,155,Prov,N089,VN0327,4292
5294,4943,2014,3,157,Prov,N089,VN0345,4308
5294,4943,2014,3,159,Prov,N089,VN0354,4315
6323,6533,2014,2,155,Prov,N092,VN0329,4294
7276,,2014,1,140,Inc,N093,VN0196,4183
7276,,2014,1,146,Inc,N093,VN0261,4243
6420,,2014,2,142,Inc,N094,VN0222,4208
6420,,2014,2,157,Prov,N094,VN0346,4309
6420,,2014,2,159,Prov,N094,VN0355,4317
6420,,2014,2,161,Prov,N094,VN0368,4330
6526,6808,2014,2,146,Inc,N095,VN0251,4233
6526,6808,2014,2,152,Inc,N095,VN0299,4267
6526,6808,2014,2,160,Prov,N095,VN0356,4318
6526,6808,2014,2,164,Prov,N095,VN0395,4356
6767,4900,2014,1,146,Inc,N096,VN0255,4237
6767,4900,2014,1,152,Inc,N096,VN0300,4268
6767,4900,2014,1,159,Prov,N096,VN0352,4314
6767,4900,2014,1,161,Prov,N096,VN0363,4325
6767,4900,2014,1,163,Prov,N096,VN0386,4347
6888,4722,2014,1,146,Inc,N097,VN0257,4239
6888,4722,2014,1,152,Inc,N097,VN0301,4269
6888,4722,2014,1,161,Prov,N097,VN0365,4327
6888,4722,2014,1,163,Prov,N097,VN0389,4350
6888,4722,2014,1,165,Prov,N097,VN0410,4371
7133,6790,2014,1,147,Inc,N098,VN0267,4245
7133,6790,2014,1,153,Inc,N098,VN0309,4277
7133,6790,2014,1,162,Prov,N098,VN0379,4340
7133,6790,2014,1,164,Prov,N098,VN0403,4364
7133,6790,2014,1,166,Prov,N098,VN0419,4380
5284,3764,2014,3,147,Inc,N099,VN0268,4246
5284,3764,2014,3,153,Inc,N099,VN0310,4278
5284,3764,2014,3,162,Prov,N099,VN0380,4341
5284,3764,2014,3,164,Prov,N099,VN0404,4365
5284,3764,2014,3,166,Prov,N099,VN0420,4381
5214,,2014,3,149,Inc,N100,VN0278,4248
5214,,2014,3,153,Inc,N100,VN0307,4275
5214,,2014,3,162,Prov,N100,VN0374,4335
5214,,2014,3,164,Prov,N100,VN0399,4359
5214,,2014,3,166,Prov,N100,VN0417,4378
6250,6532,2014,2,149,Inc,N101,VN0280,4249
6250,6532,2014,2,154,Inc,N101,VN0318,4285
6250,6532,2014,2,163,Prov,N101,VN0391,4352
6250,6532,2014,2,165,Prov,N101,VN0411,4372
6250,6532,2014,2,167,Prov,N101,VN0431,4392
4576,4682,2014,5,149,Inc,N102,VN0281,4250
4576,4682,2014,5,153,Inc,N102,VN0312,4280
4576,4682,2014,5,163,Prov,N102,VN0392,4353
4576,4682,2014,5,165,Prov,N102,VN0412,4373
4576,4682,2014,5,167,Prov,N102,VN0432,4393
6387,6969,2014,2,150,Inc,N103,VN0286,4253
6387,6969,2014,2,155,Inc,N103,VN0321,4287
4873,4960,2014,4,150,Inc,N104,VN0287,4254
4873,4960,2014,4,163,Prov,N104,VN0383,4344
4873,4960,2014,4,165,Prov,N104,VN0408,4369
4873,4960,2014,4,167,Prov,N104,VN0424,4385
6907,7113,2014,1,150,Inc,N105,VN0290,4257
6907,7113,2014,1,156,Inc,N105,VN0337,4302
6907,7113,2014,1,164,Prov,N105,VN0405,4366
6907,7113,2014,1,166,Prov,N105,VN0421,4382
6907,7113,2014,1,168,Prov,N105,VN0445,4406
4933,5202,2014,4,151,Inc,N107,VN0295,4263
4933,5202,2014,4,157,Inc,N107,VN0341,4304
6845,6280,2014,1,151,Inc,N108,VN0296,4264
6845,6280,2014,1,157,Inc,N108,VN0342,4305
6845,6280,2014,1,166,Prov,N108,VN0416,4377
6845,6280,2014,1,168,Prov,N108,VN0436,4397
6845,6280,2014,1,170,Prov,N108,VN0463,4424
7103,6830,2014,1,154,Inc,N111,VN0317,4283
7103,6830,2014,1,160,Inc,N111,VN0357,4319
7103,6830,2014,1,169,Prov,N111,VN0451,4412
7103,6830,2014,1,171,Prov,N111,VN0470,4431
7103,6830,2014,1,173,Prov,N111,VN0487,4448
6317,5466,2014,2,155,Inc,N112,VN0326,4291
6317,5466,2014,2,161,Inc,N112,VN0361,4323
6317,5466,2014,2,171,Prov,N112,VN0467,4428
6317,5466,2014,2,173,Prov,N112,VN0484,4445
6317,5466,2014,2,175,Prov,N112,VN0507,4468
4872,5675,2014,4,156,Inc,N115,VN0330,4295
4872,5675,2014,4,170,Prov,N115,VN0457,4418
4872,5675,2014,4,172,Prov,N115,VN0473,4434
4872,5675,2014,4,174,Prov,N115,VN0493,4454
4961,7267,2014,4,156,Inc,N116,VN0331,4296
4961,7267,2014,4,162,Inc,N116,VN0370,4332
4961,7267,2014,4,171,Prov,N116,VN0466,4427
4961,7267,2014,4,173,Prov,N116,VN0481,4442
4961,7267,2014,4,175,Prov,N116,VN0505,4466
5140,4895,2014,3,156,Inc,N117,VN0332,4297
5140,4895,2014,3,162,Inc,N117,VN0372,4333
5140,4895,2014,3,172,Prov,N117,VN0474,4435
5140,4895,2014,3,174,Prov,N117,VN0495,4456
5140,4895,2014,3,176,Prov,N117,VN0513,4474
6795,6894,2014,1,156,Inc,N118,VN0333,4298
6795,6894,2014,1,162,Inc,N118,VN0373,4334
6795,6894,2014,1,173,Prov,N118,VN0482,4443
6795,6894,2014,1,175,Prov,N118,VN0506,4467
6795,6894,2014,1,177,Prov,N118,VN0527,4489
6967,6562,2014,1,156,Inc,N119,VN0335,4300
6967,6562,2014,1,162,Inc,N119,VN0378,4339
6967,6562,2014,1,172,Prov,N119,VN0478,4439
6967,6562,2014,1,174,Prov,N119,VN0500,4461
6967,6562,2014,1,176,Prov,N119,VN0523,4485
6987,6386,2014,1,156,Inc,N120,VN0336,4301
6987,6386,2014,1,162,Inc,N120,VN0381,4342
6987,6386,2014,1,169,Prov,N120,VN0455,4416
6987,6386,2014,1,173,Prov,N120,VN0490,4451
6643,6260,2014,2,164,Prov,N121,VN0394,4355
6643,6260,2014,2,166,Prov,N121,VN0414,4375
6643,6260,2014,2,168,Prov,N121,VN0433,4394
6555,6492,2014,2,164,Prov,N123,VN0406,4367
6555,6492,2014,2,166,Prov,N123,VN0418,4379
6555,6492,2014,2,168,Prov,N123,VN0440,4401
4663,5424,2014,5,157,Inc,N124,VN0343,4306
4663,5424,2014,5,163,Inc,N124,VN0387,4348
4663,5424,2014,5,171,Prov,N124,VN0469,4430
4663,5424,2014,5,173,Prov,N124,VN0485,4446
4663,5424,2014,5,175,Prov,N124,VN0510,4471
6976,6436,2014,1,157,Inc,N125,VN0344,4307
6976,6436,2014,1,163,Inc,N125,VN0388,4349
6976,6436,2014,1,173,Prov,N125,VN0486,4447
6976,6436,2014,1,175,Prov,N125,VN0511,4472
6976,6436,2014,1,177,Prov,N125,VN0531,4493
6920,6902,2014,1,158,Inc,N126,VN0347,4310
6920,6902,2014,1,164,Inc,N126,VN0397,4358
6920,6902,2014,1,172,Prov,N126,VN0476,4437
6920,6902,2014,1,174,Prov,N126,VN0498,4459
6920,6902,2014,1,176,Prov,N126,VN0517,4478
6955,6927,2014,1,158,Inc,N127,VN0348,4311
6955,6927,2014,1,164,Inc,N127,VN0401,4362
6955,6927,2014,1,174,Prov,N127,VN0499,4460
6955,6927,2014,1,176,Prov,N127,VN0519,4480
6955,6927,2014,1,178,Prov,N127,VN0538,4500
4739,5466,2014,5,159,Inc,N128,VN0351,4313
4739,5466,2014,5,165,Inc,N128,VN0407,4368
4739,5466,2014,5,175,Prov,N128,VN0503,4464
4739,5466,2014,5,177,Prov,N128,VN0526,4488
4739,5466,2014,5,179,Prov,N128,VN0545,4507
7011,7264,2014,1,166,Prov,N129,VN0422,4383
6458,6563,2014,2,167,Prov,N131,VN0429,4390
6952,,2014,1,153,Inc,N132,VN0315,4282
6952,,2014,1,168,Prov,N132,VN0443,4404
6267,6270,2014,2,154,Inc,N133,VN0319,4286
6267,6270,2014,2,160,Inc,N133,VN0359,4321
6267,6270,2014,2,169,Prov,N133,VN0454,4415
6267,6270,2014,2,173,Prov,N133,VN0491,4452
6530,6817,2014,2,160,Inc,N134,VN0360,4322
6530,6817,2014,2,170,Prov,N134,VN0462,4423
6530,6817,2014,2,174,Prov,N134,VN0497,4458
4965,6503,2014,4,161,Inc,N136,VN0364,4326
4965,6503,2014,4,167,Inc,N136,VN0426,4387
4965,6503,2014,4,176,Prov,N136,VN0518,4479
4965,6503,2014,4,178,Prov,N136,VN0536,4498
4965,6503,2014,4,180,Prov,N136,VN0561,4520
6384,6509,2014,2,161,Inc,N137,VN0366,4328
6384,6509,2014,2,167,Inc,N137,VN0427,4388
